
Date / Time: Fri Mar 31 01:54:59 2017

   ****************************************
   * PSO Neural Net (Gaussian Activation) *
   *       by William Boler, BSCE         *
   *     Research Assistant, IUPUI        *
   *                                      *
   *  Professor: Dr. Lauren Christopher   *
   *     Created: March 13, 2017          *
   ****************************************


Inputs: 10
Inner Nets: 1
 - 9
Tests per train(min): 100
Particles: 50
Neighbors: 10
Minimum Particle Iterations: 1000
Particle (0):: Fit: 110.444	PB: 110.444	LB: 110.444	GB: 110.444	Conf: 1.55115	Pts: 110099
Particle (36):: Fit: 1345.27	PB: 1345.27	LB: 1494.57	GB: 1521.09	Conf: 0.731608	Pts: 55553
Particle (2):: Fit: 1393.49	PB: 1393.49	LB: 1489.43	GB: 1521.09	Conf: 0.805459	Pts: 55633
Particle (8):: Fit: 1247.9	PB: 1247.9	LB: 1489.19	GB: 1521.09	Conf: 0.437181	Pts: 60447
Particle (10):: Fit: 1351.86	PB: 1351.86	LB: 1432.54	GB: 1521.09	Conf: 0.528493	Pts: 105354
Particle (40):: Fit: 1252.52	PB: 1252.52	LB: 1415.83	GB: 1521.09	Conf: 0.874886	Pts: 60552
Particle (28):: Fit: 1302.29	PB: 1302.29	LB: 1521.09	GB: 1521.09	Conf: 0.236639	Pts: 85238
Particle (8):: Fit: 1253.26	PB: 1253.26	LB: 1489.19	GB: 1521.09	Conf: 0.626706	Pts: 60544
Particle (9):: Fit: 1492.59	PB: 1492.59	LB: 1492.59	GB: 1521.09	Conf: 0.384403	Pts: 135649
Particle (16):: Fit: 1288.97	PB: 1288.97	LB: 1403.98	GB: 1521.09	Conf: 0.615105	Pts: 70547
Particle (23):: Fit: 1332.22	PB: 1332.22	LB: 1395.49	GB: 1521.09	Conf: 0.801073	Pts: 60946
Particle (6):: Fit: 1360.27	PB: 1360.27	LB: 1492.59	GB: 1521.09	Conf: 0.270669	Pts: 60745
Particle (11):: Fit: 1282.21	PB: 1282.21	LB: 1492.59	GB: 1521.09	Conf: 0.644293	Pts: 160435
Particle (13):: Fit: 1290.15	PB: 1290.15	LB: 1492.59	GB: 1521.09	Conf: 0.497988	Pts: 110343
Particle (8):: Fit: 1280.5	PB: 1280.5	LB: 1492.59	GB: 1521.09	Conf: 0.546307	Pts: 60637
Particle (30):: Fit: 1311.05	PB: 1311.05	LB: 1521.09	GB: 1521.09	Conf: 0.541035	Pts: 60939
Particle (31):: Fit: 1334.98	PB: 1334.98	LB: 1521.09	GB: 1521.09	Conf: 0.669741	Pts: 65838
Particle (18):: Fit: 1271.14	PB: 1271.14	LB: 1400.32	GB: 1521.09	Conf: 0.593932	Pts: 70637
Particle (47):: Fit: 1273.22	PB: 1273.22	LB: 1520.67	GB: 1521.09	Conf: 0.510064	Pts: 50639
Particle (38):: Fit: 1300.92	PB: 1300.92	LB: 1432.97	GB: 1521.09	Conf: 0.492731	Pts: 105434
Particle (21):: Fit: 1401.25	PB: 1401.25	LB: 1401.25	GB: 1521.09	Conf: 0.492766	Pts: 185334
Particle (48):: Fit: 1402.84	PB: 1402.84	LB: 1520.67	GB: 1521.09	Conf: 0.74316	Pts: 50334
Particle (38):: Fit: 1432.45	PB: 1432.45	LB: 1432.97	GB: 1521.09	Conf: 0.599278	Pts: 115528
Particle (16):: Fit: 1316.08	PB: 1316.08	LB: 1403.98	GB: 1521.09	Conf: 0.70943	Pts: 70629
Particle (26):: Fit: 1402.07	PB: 1402.07	LB: 1521.09	GB: 1521.09	Conf: 0.699166	Pts: 70525
Particle (37):: Fit: 1289.07	PB: 1289.07	LB: 1432.97	GB: 1521.09	Conf: 0.385019	Pts: 95527
Particle (8):: Fit: 1365.87	PB: 1365.87	LB: 1492.59	GB: 1521.09	Conf: 0.472264	Pts: 60719
Particle (10):: Fit: 1357.07	PB: 1357.07	LB: 1492.59	GB: 1521.09	Conf: 0.458211	Pts: 105424
Particle (15):: Fit: 1464.7	PB: 1464.7	LB: 1464.7	GB: 1521.09	Conf: 0.900889	Pts: 95620
Particle (18):: Fit: 1367.18	PB: 1367.18	LB: 1464.7	GB: 1521.09	Conf: 0.281629	Pts: 70717
Particle (41):: Fit: 1312.83	PB: 1312.83	LB: 1520.67	GB: 1521.09	Conf: 0.412889	Pts: 70305
Particle (47):: Fit: 1403.51	PB: 1403.51	LB: 1520.67	GB: 1521.09	Conf: 0.286754	Pts: 50710
Particle (40):: Fit: 1413.32	PB: 1413.32	LB: 1432.45	GB: 1521.09	Conf: 0.692586	Pts: 60608
Particle (16):: Fit: 1378.43	PB: 1378.43	LB: 1464.7	GB: 1521.09	Conf: 0.704702	Pts: 70707
Particle (49):: Fit: 1508.53	PB: 1508.53	LB: 1520.67	GB: 1521.09	Conf: 0.756978	Pts: 80906
Particle (2):: Fit: 1398.61	PB: 1398.61	LB: 1508.53	GB: 1521.09	Conf: 0.561539	Pts: 55679
Particle (37):: Fit: 1413.61	PB: 1413.61	LB: 1432.97	GB: 1521.09	Conf: 0.509617	Pts: 95602
Particle (11):: Fit: 1440.23	PB: 1440.23	LB: 1492.59	GB: 1521.09	Conf: 0.550106	Pts: 160488
Particle (10):: Fit: 1371.99	PB: 1371.99	LB: 1492.59	GB: 1521.09	Conf: 0.695599	Pts: 105496
Particle (30):: Fit: 1334.19	PB: 1334.19	LB: 1521.09	GB: 1521.09	Conf: 0.687743	Pts: 60995
Particle (14):: Fit: 1427.03	PB: 1427.03	LB: 1464.7	GB: 1521.09	Conf: 0.371765	Pts: 75394
Particle (13):: Fit: 1465.46	PB: 1465.46	LB: 1492.59	GB: 1521.09	Conf: 0.792318	Pts: 130394
Particle (16):: Fit: 1504.33	PB: 1504.33	LB: 1504.33	GB: 1521.09	Conf: 0.699963	Pts: 120793
Particle (30):: Fit: 1339.51	PB: 1339.51	LB: 1521.09	GB: 1521.09	Conf: 0.899126	Pts: 61090
Particle (42):: Fit: 1342.03	PB: 1342.03	LB: 1520.67	GB: 1521.09	Conf: 0.558772	Pts: 65474
Particle (22):: Fit: 1330.38	PB: 1330.38	LB: 1402.07	GB: 1521.09	Conf: 0.556021	Pts: 55889
Particle (43):: Fit: 1432.56	PB: 1432.56	LB: 1520.67	GB: 1521.09	Conf: 0.824454	Pts: 115286
Particle (23):: Fit: 1362.34	PB: 1362.34	LB: 1402.07	GB: 1521.09	Conf: 0.794491	Pts: 60980
Particle (30):: Fit: 1362.88	PB: 1362.88	LB: 1521.09	GB: 1521.09	Conf: 0.636551	Pts: 61179
Particle (27):: Fit: 1413.41	PB: 1413.41	LB: 1521.09	GB: 1521.09	Conf: 0.313627	Pts: 115479
Particle (6):: Fit: 1481.1	PB: 1481.1	LB: 1492.59	GB: 1521.09	Conf: 0.243408	Pts: 60776
Particle (24):: Fit: 1439.43	PB: 1439.43	LB: 1521.09	GB: 1521.09	Conf: 0.326389	Pts: 105677
Particle (41):: Fit: 1385.31	PB: 1385.31	LB: 1520.67	GB: 1521.09	Conf: 0.748515	Pts: 70371
Particle (23):: Fit: 1393.32	PB: 1393.32	LB: 1439.43	GB: 1521.09	Conf: 0.544383	Pts: 61065
Particle (31):: Fit: 1348.97	PB: 1348.97	LB: 1521.09	GB: 1521.09	Conf: 0.669084	Pts: 65863
Particle (39):: Fit: 1433.99	PB: 1433.99	LB: 1433.99	GB: 1521.09	Conf: 0.354194	Pts: 195464
Particle (47):: Fit: 1439.6	PB: 1439.6	LB: 1520.67	GB: 1521.09	Conf: 0.325899	Pts: 50763
Particle (28):: Fit: 1405.56	PB: 1405.56	LB: 1521.09	GB: 1521.09	Conf: 0.652871	Pts: 85250
Particle (17):: Fit: 1391.28	PB: 1391.28	LB: 1504.33	GB: 1521.09	Conf: 0.67974	Pts: 75459
Particle (4):: Fit: 1315.3	PB: 1315.3	LB: 1492.59	GB: 1521.09	Conf: 1.3842	Pts: 150341
Particle (10):: Fit: 1420.25	PB: 1420.25	LB: 1492.59	GB: 1521.09	Conf: 0.540814	Pts: 105537
Particle (19):: Fit: 1336.14	PB: 1336.14	LB: 1504.33	GB: 1521.09	Conf: 0.511368	Pts: 140240
Particle (42):: Fit: 1385.71	PB: 1385.71	LB: 1520.67	GB: 1521.09	Conf: 0.378604	Pts: 65519
Particle (24):: Fit: 1487.24	PB: 1487.24	LB: 1521.09	GB: 1521.09	Conf: 0.689119	Pts: 120740
Particle (18):: Fit: 1401.79	PB: 1401.79	LB: 1504.33	GB: 1521.09	Conf: 0.553325	Pts: 70731
Particle (20):: Fit: 1369.14	PB: 1369.14	LB: 1504.33	GB: 1521.09	Conf: 0.579041	Pts: 55632
Particle (17):: Fit: 1407.5	PB: 1407.5	LB: 1504.33	GB: 1521.09	Conf: 0.767627	Pts: 75525
Particle (36):: Fit: 1347.64	PB: 1347.64	LB: 1494.57	GB: 1521.09	Conf: 0.682484	Pts: 55520
Particle (2):: Fit: 1421.42	PB: 1421.42	LB: 1508.53	GB: 1521.09	Conf: 0.799324	Pts: 55699
Particle (21):: Fit: 1475.02	PB: 1475.02	LB: 1487.24	GB: 1521.09	Conf: 0.557041	Pts: 185313
Particle (21):: Fit: 1519.42	PB: 1519.42	LB: 1519.42	GB: 1521.09	Conf: 0.656889	Pts: 225408
Particle (26):: Fit: 1456.71	PB: 1456.71	LB: 1521.09	GB: 1521.09	Conf: 0.601216	Pts: 70503
Particle (39):: Fit: 1439.42	PB: 1439.42	LB: 1439.42	GB: 1521.09	Conf: 0.6924	Pts: 215503
Particle (22):: Fit: 1367.34	PB: 1367.34	LB: 1519.42	GB: 1521.09	Conf: 0.565726	Pts: 55900
Particle (28):: Fit: 1407.86	PB: 1407.86	LB: 1521.09	GB: 1521.09	Conf: 0.152384	Pts: 85280
Particle (0):: Fit: 1409.64	PB: 1409.64	LB: 1520.67	GB: 1521.09	Conf: 0.619787	Pts: 270486
Particle (31):: Fit: 1431.74	PB: 1431.74	LB: 1521.09	GB: 1521.09	Conf: 0.796406	Pts: 65867
Particle (43):: Fit: 1440.31	PB: 1440.31	LB: 1520.67	GB: 1521.09	Conf: 0.705162	Pts: 130268
Particle (19):: Fit: 1369.11	PB: 1369.11	LB: 1519.42	GB: 1521.09	Conf: 0.685739	Pts: 140264
Particle (27):: Fit: 1495.86	PB: 1495.86	LB: 1521.09	GB: 1521.09	Conf: 0.576477	Pts: 115454
Particle (30):: Fit: 1436.59	PB: 1436.59	LB: 1521.09	GB: 1521.09	Conf: 0.572928	Pts: 61153
Particle (36):: Fit: 1425.18	PB: 1425.18	LB: 1494.57	GB: 1521.09	Conf: 0.758343	Pts: 55552
Particle (40):: Fit: 1516.61	PB: 1516.61	LB: 1516.61	GB: 1521.09	Conf: 0.958478	Pts: 90549
Particle (1):: Fit: 1378.51	PB: 1378.51	LB: 1508.53	GB: 1521.09	Conf: 0.764047	Pts: 110941
Particle (47):: Fit: 1472.04	PB: 1472.04	LB: 1520.67	GB: 1521.09	Conf: 0.42317	Pts: 50737
Particle (33):: Fit: 1431.74	PB: 1431.74	LB: 1521.09	GB: 1521.09	Conf: 0.706214	Pts: 55329
Particle (19):: Fit: 1443.73	PB: 1443.73	LB: 1519.42	GB: 1521.09	Conf: 0.657351	Pts: 140336
Particle (14):: Fit: 1519.45	PB: 1519.45	LB: 1519.45	GB: 1521.09	Conf: 0.475452	Pts: 125331
Particle (39):: Fit: 1466.5	PB: 1466.5	LB: 1516.61	GB: 1521.09	Conf: 0.149663	Pts: 215518
Particle (20):: Fit: 1514.81	PB: 1514.81	LB: 1519.42	GB: 1521.09	Conf: 0.328562	Pts: 55596
Particle (22):: Fit: 1428.97	PB: 1428.97	LB: 1519.42	GB: 1521.09	Conf: 0.549934	Pts: 55899
Particle (22):: Fit: 1454.6	PB: 1454.6	LB: 1519.42	GB: 1521.09	Conf: 0.529907	Pts: 55998
Particle (6):: Fit: 1485.83	PB: 1485.83	LB: 1492.59	GB: 1521.09	Conf: 0.247622	Pts: 60679
Particle (38):: Fit: 1439.96	PB: 1439.96	LB: 1516.61	GB: 1521.09	Conf: 0.344091	Pts: 115378
Particle (8):: Fit: 1409.93	PB: 1409.93	LB: 1492.59	GB: 1521.09	Conf: 0.398974	Pts: 60570
Particle (48):: Fit: 1510.14	PB: 1510.14	LB: 1520.67	GB: 1521.09	Conf: 0.731124	Pts: 60161
Particle (12):: Fit: 1515.48	PB: 1515.48	LB: 1519.45	GB: 1521.09	Conf: 0.475563	Pts: 115055
Particle (1):: Fit: 1415.18	PB: 1415.18	LB: 1510.14	GB: 1521.09	Conf: 0.620069	Pts: 110950
Particle (34):: Fit: 1449.43	PB: 1449.43	LB: 1494.57	GB: 1521.09	Conf: 0.41158	Pts: 65357
Particle (17):: Fit: 1431.68	PB: 1431.68	LB: 1519.45	GB: 1521.09	Conf: 0.816985	Pts: 75444
Particle (1):: Fit: 1486.04	PB: 1486.04	LB: 1510.14	GB: 1521.09	Conf: 0.479204	Pts: 111015
Particle (10):: Fit: 1438.8	PB: 1438.8	LB: 1519.45	GB: 1521.09	Conf: 0.579811	Pts: 105414
Particle (7):: Fit: 1413.42	PB: 1413.42	LB: 1515.48	GB: 1521.09	Conf: 0.661282	Pts: 110208
Particle (37):: Fit: 1425.39	PB: 1425.39	LB: 1516.61	GB: 1521.09	Conf: 0.392712	Pts: 95369
Particle (44):: Fit: 1410.33	PB: 1410.33	LB: 1520.67	GB: 1521.09	Conf: 0.817253	Pts: 50553
Particle (11):: Fit: 1523.27	PB: 1523.27	LB: 1523.27	GB: 1523.27	Conf: 0.69129	Pts: 220221
Global: 1523.27 - Correct: 72% of 100 tests
Global Best: 
  Inner Net 1
  -- 1 : 1 = 0.470499
  -- 1 : 2 = 0.0949804
  -- 1 : 3 = 0.0629119
  -- 1 : 4 = 0.318332
  -- 1 : 5 = 0.151464
  -- 1 : 6 = 0.156863
  -- 1 : 7 = -0.117955
  -- 1 : 8 = 0.0148804
  -- 1 : 9 = -0.322187
  -- 2 : 1 = 0.111184
  -- 2 : 2 = 0.118633
  -- 2 : 3 = 0.271909
  -- 2 : 4 = 0.064742
  -- 2 : 5 = -0.0977101
  -- 2 : 6 = -0.0215531
  -- 2 : 7 = 0.270413
  -- 2 : 8 = -0.122184
  -- 2 : 9 = -0.245753
  -- 3 : 1 = 0.324719
  -- 3 : 2 = 0.593888
  -- 3 : 3 = 0.615438
  -- 3 : 4 = 0.291811
  -- 3 : 5 = 0.0303806
  -- 3 : 6 = 0.25982
  -- 3 : 7 = 0.0214065
  -- 3 : 8 = -0.110309
  -- 3 : 9 = -0.318568
  -- 4 : 1 = 0.125091
  -- 4 : 2 = 0.329167
  -- 4 : 3 = 0.370449
  -- 4 : 4 = -0.0630312
  -- 4 : 5 = -0.140384
  -- 4 : 6 = 0.140784
  -- 4 : 7 = -0.224583
  -- 4 : 8 = -0.100547
  -- 4 : 9 = -0.286921
  -- 5 : 1 = 0.549835
  -- 5 : 2 = 0.473272
  -- 5 : 3 = -0.283899
  -- 5 : 4 = 0.348958
  -- 5 : 5 = 0.398149
  -- 5 : 6 = -0.20894
  -- 5 : 7 = 0.167894
  -- 5 : 8 = -0.159913
  -- 5 : 9 = 0.0961607
  -- 6 : 1 = 0
  -- 6 : 2 = 0.279707
  -- 6 : 3 = 0.122516
  -- 6 : 4 = -0.22844
  -- 6 : 5 = 0.273793
  -- 6 : 6 = 0.638289
  -- 6 : 7 = 0.39006
  -- 6 : 8 = 0.0152638
  -- 6 : 9 = -0.565462
  -- 7 : 1 = 0.407357
  -- 7 : 2 = 0.36814
  -- 7 : 3 = -0.00590992
  -- 7 : 4 = -0.00648272
  -- 7 : 5 = 0.32248
  -- 7 : 6 = -0.139504
  -- 7 : 7 = -0.376948
  -- 7 : 8 = -0.105846
  -- 7 : 9 = -0.186692
  -- 8 : 1 = -0.613467
  -- 8 : 2 = 0.0739178
  -- 8 : 3 = 0.0315328
  -- 8 : 4 = 0.223438
  -- 8 : 5 = 0.0295449
  -- 8 : 6 = 0.286993
  -- 8 : 7 = -0.0679921
  -- 8 : 8 = -0.232621
  -- 8 : 9 = 0.230591
  -- 9 : 1 = 0.586513
  -- 9 : 2 = 0.41915
  -- 9 : 3 = 0.65083
  -- 9 : 4 = 0.0745615
  -- 9 : 5 = -0.189797
  -- 9 : 6 = -0.0789905
  -- 9 : 7 = 0.0272038
  -- 9 : 8 = -0.145587
  -- 9 : 9 = 0.230911
  -- 10 : 1 = 0.272116
  -- 10 : 2 = -0.0311076
  -- 10 : 3 = -0.0336796
  -- 10 : 4 = 0.429985
  -- 10 : 5 = -0.214746
  -- 10 : 6 = 0.33785
  -- 10 : 7 = -0.273168
  -- 10 : 8 = 0.0167997
  -- 10 : 9 = 0.280831
  Inner Net 2
  -- 1 : 1 = 0.177603
  -- 1 : 2 = -0.323619
  -- 2 : 1 = 0.0108245
  -- 2 : 2 = 0.0162668
  -- 3 : 1 = 0.231439
  -- 3 : 2 = -0.122498
  -- 4 : 1 = -0.146399
  -- 4 : 2 = -0.00407829
  -- 5 : 1 = 0.672051
  -- 5 : 2 = -0.102843
  -- 6 : 1 = -0.158568
  -- 6 : 2 = 0.0583226
  -- 7 : 1 = 0.126022
  -- 7 : 2 = 0.310118
  -- 8 : 1 = 0.378558
  -- 8 : 2 = -0.281177
  -- 9 : 1 = -0.269873
  -- 9 : 2 = 0.401514
Out\Act	False		True
False	0.480723	0.361257	0.84198
True	0.0566397	0.10138	0.15802
	0.537363	0.462637
	Accuracy [ (tp + tn) / testSize ]: 0.582104
	Precision [ tp / (tp + fp) ]:      0.218911
	Sensitivity [ tp / (tp + fn) ]:    0.63964
	Specificity [ tn / (tn + fp) ]:    0.570621
	F-Score [ 2tp / (2tp + fp + fn) ]: 0.326437
Particle (3):: Fit: 1445.02	PB: 1445.02	LB: 1508.53	GB: 1523.27	Conf: 0.552262	Pts: 85133
Particle (13):: Fit: 1553.36	PB: 1553.36	LB: 1553.36	GB: 1553.36	Conf: 0.764018	Pts: 190091
Global: 1553.36 - Correct: 73% of 100 tests
Global Best: 
  Inner Net 1
  -- 1 : 1 = 0.357097
  -- 1 : 2 = 0.253049
  -- 1 : 3 = -0.283159
  -- 1 : 4 = -0.220318
  -- 1 : 5 = -0.0147323
  -- 1 : 6 = -0.0917085
  -- 1 : 7 = 0.030789
  -- 1 : 8 = -0.166905
  -- 1 : 9 = -0.197305
  -- 2 : 1 = 0.232074
  -- 2 : 2 = -0.324577
  -- 2 : 3 = -0.0735618
  -- 2 : 4 = 0.342453
  -- 2 : 5 = 0.132625
  -- 2 : 6 = 0.725811
  -- 2 : 7 = -0.329628
  -- 2 : 8 = -0.0216298
  -- 2 : 9 = 0.144985
  -- 3 : 1 = 0.413836
  -- 3 : 2 = 0.429194
  -- 3 : 3 = -0.171244
  -- 3 : 4 = 0.397374
  -- 3 : 5 = 0.447609
  -- 3 : 6 = -0.104026
  -- 3 : 7 = 0.103908
  -- 3 : 8 = -0.0386034
  -- 3 : 9 = -0.0586913
  -- 4 : 1 = 0.865341
  -- 4 : 2 = -0.0900706
  -- 4 : 3 = 0.213584
  -- 4 : 4 = -0.2537
  -- 4 : 5 = -0.0597228
  -- 4 : 6 = -0.0663823
  -- 4 : 7 = -0.288782
  -- 4 : 8 = 0.0425161
  -- 4 : 9 = -0.230016
  -- 5 : 1 = 0.406305
  -- 5 : 2 = 0.339646
  -- 5 : 3 = -0.296022
  -- 5 : 4 = 0.691727
  -- 5 : 5 = -0.239471
  -- 5 : 6 = -0.198196
  -- 5 : 7 = 0.304433
  -- 5 : 8 = 0.119118
  -- 5 : 9 = -0.0643829
  -- 6 : 1 = 0.453161
  -- 6 : 2 = 0.231559
  -- 6 : 3 = 0.073742
  -- 6 : 4 = -0.189577
  -- 6 : 5 = -0.264235
  -- 6 : 6 = -0.0227305
  -- 6 : 7 = 0.388141
  -- 6 : 8 = 0.0314328
  -- 6 : 9 = -0.058499
  -- 7 : 1 = 0.224732
  -- 7 : 2 = -0.172076
  -- 7 : 3 = -0.141473
  -- 7 : 4 = -0.26206
  -- 7 : 5 = -0.0261915
  -- 7 : 6 = 0.0533323
  -- 7 : 7 = -0.0332489
  -- 7 : 8 = 0.0941382
  -- 7 : 9 = -0.215566
  -- 8 : 1 = 0.344585
  -- 8 : 2 = 0.663802
  -- 8 : 3 = -0.0927569
  -- 8 : 4 = 0.265621
  -- 8 : 5 = -0.115697
  -- 8 : 6 = 0.0827553
  -- 8 : 7 = -0.0589743
  -- 8 : 8 = 0.031617
  -- 8 : 9 = -0.0149469
  -- 9 : 1 = 0.642473
  -- 9 : 2 = -0.137278
  -- 9 : 3 = -0.156962
  -- 9 : 4 = 0.45378
  -- 9 : 5 = 0.320802
  -- 9 : 6 = 0.0225005
  -- 9 : 7 = -0.241723
  -- 9 : 8 = -0.195632
  -- 9 : 9 = 0.125902
  -- 10 : 1 = 0.459181
  -- 10 : 2 = -0.173527
  -- 10 : 3 = 0.0520576
  -- 10 : 4 = -0.00802568
  -- 10 : 5 = -0.116273
  -- 10 : 6 = 0.15098
  -- 10 : 7 = 0.142352
  -- 10 : 8 = 0.261311
  -- 10 : 9 = -0.0316413
  Inner Net 2
  -- 1 : 1 = 0.607831
  -- 1 : 2 = 0.420657
  -- 2 : 1 = -0.0937835
  -- 2 : 2 = -0.254804
  -- 3 : 1 = -0.35017
  -- 3 : 2 = 0.525536
  -- 4 : 1 = -0.181239
  -- 4 : 2 = 0.0581605
  -- 5 : 1 = 0.857991
  -- 5 : 2 = 0.420281
  -- 6 : 1 = -0.590604
  -- 6 : 2 = 0.0498415
  -- 7 : 1 = 0.526048
  -- 7 : 2 = 0.23514
  -- 8 : 1 = 0.0530468
  -- 8 : 2 = -0.180296
  -- 9 : 1 = -0.442611
  -- 9 : 2 = -0.0880157
Out\Act	False		True
False	0.302237	0.539743	0.84198
True	0.0309376	0.127082	0.15802
	0.333175	0.666825
	Accuracy [ (tp + tn) / testSize ]: 0.429319
	Precision [ tp / (tp + fp) ]:      0.190442
	Sensitivity [ tp / (tp + fn) ]:    0.801802
	Specificity [ tn / (tn + fp) ]:    0.358757
	F-Score [ 2tp / (2tp + fp + fn) ]: 0.307958
Particle (18):: Fit: 1408.98	PB: 1408.98	LB: 1519.45	GB: 1553.36	Conf: 0.61982	Pts: 70475
Particle (7):: Fit: 1511.33	PB: 1511.33	LB: 1523.27	GB: 1553.36	Conf: 0.62943	Pts: 130181
Particle (8):: Fit: 1462.8	PB: 1462.8	LB: 1553.36	GB: 1553.36	Conf: 0.602723	Pts: 60458
Particle (28):: Fit: 1410.61	PB: 1410.61	LB: 1521.09	GB: 1553.36	Conf: 0.164325	Pts: 85045
Particle (31):: Fit: 1437.38	PB: 1437.38	LB: 1521.09	GB: 1553.36	Conf: 0.642094	Pts: 65652
Particle (30):: Fit: 1445.74	PB: 1445.74	LB: 1521.09	GB: 1553.36	Conf: 0.676077	Pts: 60928
Particle (3):: Fit: 1488.85	PB: 1488.85	LB: 1511.33	GB: 1553.36	Conf: 0.511121	Pts: 85131
Particle (25):: Fit: 1455.39	PB: 1455.39	LB: 1521.09	GB: 1553.36	Conf: 0.680638	Pts: 70019
Particle (45):: Fit: 1468.12	PB: 1468.12	LB: 1520.67	GB: 1553.36	Conf: 0.615547	Pts: 54913
Particle (39):: Fit: 1530.37	PB: 1530.37	LB: 1530.37	GB: 1553.36	Conf: 0.484322	Pts: 265310
Particle (18):: Fit: 1450.82	PB: 1450.82	LB: 1519.45	GB: 1553.36	Conf: 0.47218	Pts: 70500
Particle (19):: Fit: 1448.92	PB: 1448.92	LB: 1519.42	GB: 1553.36	Conf: 0.846694	Pts: 140085
Particle (34):: Fit: 1456.3	PB: 1456.3	LB: 1530.37	GB: 1553.36	Conf: 0.715431	Pts: 65164
Particle (44):: Fit: 1481.17	PB: 1481.17	LB: 1520.67	GB: 1553.36	Conf: 0.600457	Pts: 50418
Particle (28):: Fit: 1541.98	PB: 1541.98	LB: 1541.98	GB: 1553.36	Conf: 0.33377	Pts: 134991
Particle (2):: Fit: 1526.27	PB: 1526.27	LB: 1526.27	GB: 1553.36	Conf: 0.677271	Pts: 105278
Particle (38):: Fit: 1482.96	PB: 1482.96	LB: 1530.37	GB: 1553.36	Conf: 0.308818	Pts: 115062
Particle (0):: Fit: 1491.5	PB: 1491.5	LB: 1526.27	GB: 1553.36	Conf: 0.800564	Pts: 270033
Particle (25):: Fit: 1472.21	PB: 1472.21	LB: 1541.98	GB: 1553.36	Conf: 0.53705	Pts: 69926
Particle (23):: Fit: 1399.67	PB: 1399.67	LB: 1541.98	GB: 1553.36	Conf: 0.535237	Pts: 60532
Particle (6):: Fit: 1560.36	PB: 1560.36	LB: 1560.36	GB: 1560.36	Conf: 0.27049	Pts: 120300
Global: 1560.36 - Correct: 75% of 100 tests
Global Best: 
  Inner Net 1
  -- 1 : 1 = 0.548328
  -- 1 : 2 = 0.0199278
  -- 1 : 3 = -0.37229
  -- 1 : 4 = -0.169084
  -- 1 : 5 = -0.244994
  -- 1 : 6 = -0.0840819
  -- 1 : 7 = 0.172342
  -- 1 : 8 = 0.390276
  -- 1 : 9 = -0.180685
  -- 2 : 1 = 0.291541
  -- 2 : 2 = 0.154592
  -- 2 : 3 = -0.139007
  -- 2 : 4 = -0.0477193
  -- 2 : 5 = -0.0493939
  -- 2 : 6 = 0.306833
  -- 2 : 7 = 0.129812
  -- 2 : 8 = -0.424649
  -- 2 : 9 = -0.0878425
  -- 3 : 1 = 0.149004
  -- 3 : 2 = 0.00760415
  -- 3 : 3 = 0.141067
  -- 3 : 4 = 0.114005
  -- 3 : 5 = -0.12586
  -- 3 : 6 = 0.122263
  -- 3 : 7 = -0.139955
  -- 3 : 8 = 0.121986
  -- 3 : 9 = -0.240497
  -- 4 : 1 = -0.0844629
  -- 4 : 2 = -0.0352309
  -- 4 : 3 = 0.738529
  -- 4 : 4 = -0.161864
  -- 4 : 5 = 0.442328
  -- 4 : 6 = -0.025782
  -- 4 : 7 = 0.415813
  -- 4 : 8 = 0.110188
  -- 4 : 9 = -0.212466
  -- 5 : 1 = 0.227431
  -- 5 : 2 = -0.0922246
  -- 5 : 3 = -0.390552
  -- 5 : 4 = 0.11854
  -- 5 : 5 = 0.0781443
  -- 5 : 6 = -0.172872
  -- 5 : 7 = 0.165613
  -- 5 : 8 = -0.0439673
  -- 5 : 9 = 0.244416
  -- 6 : 1 = -0.446696
  -- 6 : 2 = 0.14191
  -- 6 : 3 = 0.0503009
  -- 6 : 4 = 0.200243
  -- 6 : 5 = -0.191301
  -- 6 : 6 = -0.317072
  -- 6 : 7 = 0.296631
  -- 6 : 8 = -0.0551108
  -- 6 : 9 = -0.0752648
  -- 7 : 1 = -1
  -- 7 : 2 = -0.115823
  -- 7 : 3 = -0.036812
  -- 7 : 4 = 0.231912
  -- 7 : 5 = 0.134579
  -- 7 : 6 = -0.175481
  -- 7 : 7 = 0.468142
  -- 7 : 8 = -0.0158919
  -- 7 : 9 = 0.336569
  -- 8 : 1 = 0.228908
  -- 8 : 2 = -0.16381
  -- 8 : 3 = -0.255962
  -- 8 : 4 = 0.016912
  -- 8 : 5 = 0.288299
  -- 8 : 6 = 0.214745
  -- 8 : 7 = -0.51189
  -- 8 : 8 = 0.0620168
  -- 8 : 9 = 0.509671
  -- 9 : 1 = 0.483991
  -- 9 : 2 = -0.0627399
  -- 9 : 3 = -0.152395
  -- 9 : 4 = 0.0254148
  -- 9 : 5 = 0.0626932
  -- 9 : 6 = 0.00631288
  -- 9 : 7 = -0.204927
  -- 9 : 8 = 0.142052
  -- 9 : 9 = 0.0317333
  -- 10 : 1 = 0.602716
  -- 10 : 2 = -0.194347
  -- 10 : 3 = -0.170101
  -- 10 : 4 = -0.145317
  -- 10 : 5 = 0.044063
  -- 10 : 6 = -0.191441
  -- 10 : 7 = -0.53999
  -- 10 : 8 = -0.14349
