
Date / Time: Fri Mar 31 01:33:06 2017

   ****************************************
   * PSO Neural Net (Gaussian Activation) *
   *       by William Boler, BSCE         *
   *     Research Assistant, IUPUI        *
   *                                      *
   *  Professor: Dr. Lauren Christopher   *
   *     Created: March 13, 2017          *
   ****************************************


Inputs: 10
Inner Nets: 1
 - 9
Tests per train(min): 100
Particles: 50
Neighbors: 10
Minimum Particle Iterations: 1000
Particle (0):: Fit: 29.9108	PB: 29.9108	LB: 29.9108	GB: 29.9108	Conf: 1.93469	Pts: 110099
  -- 9 : 9 = 0.281514
  -- 10 : 1 = 0.215918
  -- 10 : 2 = -0.128892
  -- 10 : 3 = -0.347901
  -- 10 : 4 = -0.130663
  -- 10 : 5 = 0.432298
  -- 10 : 6 = 0.305871
  -- 10 : 7 = 0.374833
  -- 10 : 8 = -0.12776
  -- 10 : 9 = 0.122551
  Inner Net 2
  -- 1 : 1 = -0.552766
  -- 1 : 2 = 0.0143618
  -- 2 : 1 = -0.0351633
  -- 2 : 2 = 0.445578
  -- 3 : 1 = -0.52635
  -- 3 : 2 = -0.019658
  -- 4 : 1 = 0.370144
  -- 4 : 2 = -0.16515
  -- 5 : 1 = -0.254603
  -- 5 : 2 = -0.0894115
  -- 6 : 1 = -0.00957977
  -- 6 : 2 = -0.177528
  -- 7 : 1 = -0.338074
  -- 7 : 2 = -0.131725
  -- 8 : 1 = -0.596847
  -- 8 : 2 = 0.425914
  -- 9 : 1 = -0.0676732
  -- 9 : 2 = 0.089985
Out\Act	False		True
False	0.26178	0.5802	0.84198
True	0.0371252	0.120895	0.15802
	0.298905	0.701095
	Accuracy [ (tp + tn) / testSize ]: 0.382675
	Precision [ tp / (tp + fp) ]:      0.17232
	Sensitivity [ tp / (tp + fn) ]:    0.762763
	Specificity [ tn / (tn + fp) ]:    0.310734
	F-Score [ 2tp / (2tp + fp + fn) ]: 0.281285
Particle (37):: Fit: 88.4567	PB: 88.4567	LB: 98.3448	GB: 105.242	Conf: 0.424807	Pts: 55383
Particle (9):: Fit: 90.6879	PB: 90.6879	LB: 91.1327	GB: 105.242	Conf: 0.626655	Pts: 130284
Particle (10):: Fit: 87.5163	PB: 87.5163	LB: 91.1327	GB: 105.242	Conf: 0.60784	Pts: 55484
Particle (29):: Fit: 84.8121	PB: 84.8121	LB: 91.7706	GB: 105.242	Conf: 0.202866	Pts: 55682
Particle (30):: Fit: 90.9088	PB: 90.9088	LB: 91.7706	GB: 105.242	Conf: 0.377396	Pts: 55883
Particle (43):: Fit: 87.4291	PB: 87.4291	LB: 98.3448	GB: 105.242	Conf: 0.396026	Pts: 80283
Particle (2):: Fit: 86.2866	PB: 86.2866	LB: 105.242	GB: 105.242	Conf: 0.758105	Pts: 55582
Particle (19):: Fit: 90.6881	PB: 90.6881	LB: 92.6843	GB: 105.242	Conf: 0.469706	Pts: 290482
Particle (1):: Fit: 88.9122	PB: 88.9122	LB: 105.242	GB: 105.242	Conf: 0.285195	Pts: 110379
Particle (26):: Fit: 86.2363	PB: 86.2363	LB: 92.6843	GB: 105.242	Conf: 0.402499	Pts: 65981
Particle (40):: Fit: 87.2209	PB: 87.2209	LB: 98.3448	GB: 105.242	Conf: 0.306141	Pts: 55580
Particle (2):: Fit: 88.1288	PB: 88.1288	LB: 105.242	GB: 105.242	Conf: 0.981765	Pts: 55680
Particle (4):: Fit: 88.2066	PB: 88.2066	LB: 105.242	GB: 105.242	Conf: 0.264134	Pts: 110580
Particle (15):: Fit: 82.9395	PB: 82.9395	LB: 91.7256	GB: 105.242	Conf: 0.343774	Pts: 55380
Particle (16):: Fit: 88.7002	PB: 88.7002	LB: 91.7256	GB: 105.242	Conf: 0.274971	Pts: 60679
Particle (11):: Fit: 80.0139	PB: 80.0139	LB: 91.1327	GB: 105.242	Conf: 0.581317	Pts: 55763
Particle (14):: Fit: 94.6933	PB: 94.6933	LB: 94.6933	GB: 105.242	Conf: 0.641591	Pts: 160479
Particle (15):: Fit: 84.6757	PB: 84.6757	LB: 94.6933	GB: 105.242	Conf: 0.613727	Pts: 55478
Particle (29):: Fit: 86.455	PB: 86.455	LB: 91.7706	GB: 105.242	Conf: 0.640669	Pts: 55777
Particle (15):: Fit: 85.5954	PB: 85.5954	LB: 94.6933	GB: 105.242	Conf: 0.556037	Pts: 55577
Particle (38):: Fit: 85.2891	PB: 85.2891	LB: 98.3448	GB: 105.242	Conf: 0.0953133	Pts: 55475
Particle (5):: Fit: 88.0773	PB: 88.0773	LB: 105.242	GB: 105.242	Conf: 0.38211	Pts: 55575
Particle (11):: Fit: 86.4416	PB: 86.4416	LB: 94.6933	GB: 105.242	Conf: 0.344599	Pts: 55860
Particle (21):: Fit: 93.9922	PB: 93.9922	LB: 93.9922	GB: 105.242	Conf: 0.943713	Pts: 110776
Particle (11):: Fit: 90.8387	PB: 90.8387	LB: 94.6933	GB: 105.242	Conf: 0.552356	Pts: 55959
Particle (4):: Fit: 89.9051	PB: 89.9051	LB: 105.242	GB: 105.242	Conf: 0.94022	Pts: 110674
Particle (20):: Fit: 91.924	PB: 91.924	LB: 93.9922	GB: 105.242	Conf: 0.877325	Pts: 80773
Particle (41):: Fit: 80.9405	PB: 80.9405	LB: 98.3448	GB: 105.242	Conf: 0.30223	Pts: 65574
Particle (10):: Fit: 89.3028	PB: 89.3028	LB: 94.6933	GB: 105.242	Conf: 0.574912	Pts: 55573
Particle (34):: Fit: 91.1622	PB: 91.1622	LB: 93.5559	GB: 105.242	Conf: 0.677825	Pts: 115272
Particle (39):: Fit: 94.9157	PB: 94.9157	LB: 98.3448	GB: 105.242	Conf: 0.418259	Pts: 85472
Particle (18):: Fit: 90.0753	PB: 90.0753	LB: 94.6933	GB: 105.242	Conf: 0.48346	Pts: 110671
Particle (41):: Fit: 86.3712	PB: 86.3712	LB: 98.3448	GB: 105.242	Conf: 0.276697	Pts: 65671
Particle (6):: Fit: 87.8743	PB: 87.8743	LB: 105.242	GB: 105.242	Conf: 0.385654	Pts: 55561
Particle (10):: Fit: 90.4412	PB: 90.4412	LB: 94.6933	GB: 105.242	Conf: 0.824853	Pts: 55662
Particle (16):: Fit: 89.9826	PB: 89.9826	LB: 94.6933	GB: 105.242	Conf: 0.463934	Pts: 60761
Particle (43):: Fit: 88.204	PB: 88.204	LB: 98.3448	GB: 105.242	Conf: 0.435473	Pts: 80361
Particle (24):: Fit: 66.5108	PB: 66.5108	LB: 93.9922	GB: 105.242	Conf: 0.728687	Pts: 55759
Particle (15):: Fit: 86.638	PB: 86.638	LB: 94.6933	GB: 105.242	Conf: 0.513964	Pts: 55659
Particle (25):: Fit: 85.833	PB: 85.833	LB: 93.9922	GB: 105.242	Conf: 0.780037	Pts: 60857
Particle (16):: Fit: 92.5953	PB: 92.5953	LB: 94.6933	GB: 105.242	Conf: 0.164169	Pts: 60855
Particle (17):: Fit: 89.1427	PB: 89.1427	LB: 94.6933	GB: 105.242	Conf: 0.964316	Pts: 70353
Particle (27):: Fit: 87.1283	PB: 87.1283	LB: 91.7706	GB: 105.242	Conf: 0.650646	Pts: 55751
Particle (41):: Fit: 87.033	PB: 87.033	LB: 98.3448	GB: 105.242	Conf: 0.169552	Pts: 65749
Particle (32):: Fit: 93.7389	PB: 93.7389	LB: 93.7389	GB: 105.242	Conf: 0.603828	Pts: 175648
Particle (43):: Fit: 91.5316	PB: 91.5316	LB: 98.3448	GB: 105.242	Conf: 0.534495	Pts: 80449
Particle (15):: Fit: 92.7378	PB: 92.7378	LB: 94.6933	GB: 105.242	Conf: 0.387167	Pts: 55747
Particle (29):: Fit: 89.6301	PB: 89.6301	LB: 93.7389	GB: 105.242	Conf: 0.65438	Pts: 55845
Particle (40):: Fit: 88.7974	PB: 88.7974	LB: 98.3448	GB: 105.242	Conf: 0.598864	Pts: 55643
Particle (0):: Fit: 91.3534	PB: 91.3534	LB: 105.242	GB: 105.242	Conf: 0.664165	Pts: 110344
Particle (39):: Fit: 95.6674	PB: 95.6674	LB: 98.3448	GB: 105.242	Conf: 0.678353	Pts: 100544
Particle (43):: Fit: 96.3673	PB: 96.3673	LB: 98.3448	GB: 105.242	Conf: 0.60135	Pts: 85545
Particle (14):: Fit: 98.6211	PB: 98.6211	LB: 98.6211	GB: 105.242	Conf: 0.836805	Pts: 210542
Particle (31):: Fit: 63.2656	PB: 63.2656	LB: 93.7389	GB: 105.242	Conf: 0.909451	Pts: 60439
Particle (2):: Fit: 89.1657	PB: 89.1657	LB: 105.242	GB: 105.242	Conf: 0.933754	Pts: 55740
Particle (8):: Fit: 98.1425	PB: 98.1425	LB: 98.1425	GB: 105.242	Conf: 0.866831	Pts: 65312
Particle (47):: Fit: 87.9125	PB: 87.9125	LB: 96.3673	GB: 105.242	Conf: 0.225311	Pts: 50739
Particle (10):: Fit: 90.5587	PB: 90.5587	LB: 98.6211	GB: 105.242	Conf: 0.392002	Pts: 55736
Particle (28):: Fit: 95.7618	PB: 95.7618	LB: 95.7618	GB: 105.242	Conf: 0.866515	Pts: 160229
Particle (47):: Fit: 94.3761	PB: 94.3761	LB: 96.3673	GB: 105.242	Conf: 0.752899	Pts: 50834
Particle (7):: Fit: 91.308	PB: 91.308	LB: 105.242	GB: 105.242	Conf: 0.236046	Pts: 150329
Particle (38):: Fit: 87.3815	PB: 87.3815	LB: 98.3448	GB: 105.242	Conf: 0.0434908	Pts: 55529
Particle (2):: Fit: 89.9142	PB: 89.9142	LB: 105.242	GB: 105.242	Conf: 0.861126	Pts: 55831
Particle (40):: Fit: 90.9629	PB: 90.9629	LB: 98.3448	GB: 105.242	Conf: 0.447967	Pts: 55726
Particle (26):: Fit: 90.2254	PB: 90.2254	LB: 95.7618	GB: 105.242	Conf: 0.380154	Pts: 66028
Particle (1):: Fit: 91.2033	PB: 91.2033	LB: 105.242	GB: 105.242	Conf: 0.482188	Pts: 110419
Particle (27):: Fit: 88.9558	PB: 88.9558	LB: 95.7618	GB: 105.242	Conf: 0.875601	Pts: 55818
Particle (24):: Fit: 70.0684	PB: 70.0684	LB: 95.7618	GB: 105.242	Conf: 0.790025	Pts: 55815
Particle (37):: Fit: 91.0459	PB: 91.0459	LB: 98.3448	GB: 105.242	Conf: 0.603436	Pts: 55417
Particle (45):: Fit: 88.9353	PB: 88.9353	LB: 98.3448	GB: 105.242	Conf: 0.508571	Pts: 50312
Particle (35):: Fit: 88.5843	PB: 88.5843	LB: 95.6674	GB: 105.242	Conf: 0.437779	Pts: 65316
Particle (0):: Fit: 92.1611	PB: 92.1611	LB: 105.242	GB: 105.242	Conf: 0.541946	Pts: 110413
Particle (2):: Fit: 92.3664	PB: 92.3664	LB: 105.242	GB: 105.242	Conf: 0.631276	Pts: 55915
Particle (29):: Fit: 92.1977	PB: 92.1977	LB: 95.7618	GB: 105.242	Conf: 0.408154	Pts: 55913
Particle (18):: Fit: 90.0918	PB: 90.0918	LB: 98.6211	GB: 105.242	Conf: 0.799141	Pts: 110712
Particle (35):: Fit: 90.9258	PB: 90.9258	LB: 95.6674	GB: 105.242	Conf: 0.174976	Pts: 65412
Particle (41):: Fit: 91.862	PB: 91.862	LB: 98.3448	GB: 105.242	Conf: 0.230541	Pts: 65808
Particle (1):: Fit: 94.5733	PB: 94.5733	LB: 105.242	GB: 105.242	Conf: 0.294137	Pts: 110503
Particle (10):: Fit: 93.1686	PB: 93.1686	LB: 98.6211	GB: 105.242	Conf: 0.676659	Pts: 55803
Particle (38):: Fit: 93.3132	PB: 93.3132	LB: 98.3448	GB: 105.242	Conf: 0.213178	Pts: 55598
Particle (12):: Fit: 91.5742	PB: 91.5742	LB: 98.6211	GB: 105.242	Conf: 0.424708	Pts: 100497
Particle (45):: Fit: 94.2347	PB: 94.2347	LB: 98.3448	GB: 105.242	Conf: 0.49449	Pts: 50391
Particle (20):: Fit: 92.5011	PB: 92.5011	LB: 93.9922	GB: 105.242	Conf: 0.831462	Pts: 80790
Particle (20):: Fit: 94.5534	PB: 94.5534	LB: 94.5534	GB: 105.242	Conf: 0.677206	Pts: 100876
Particle (22):: Fit: 93.7004	PB: 93.7004	LB: 94.5534	GB: 105.242	Conf: 0.712613	Pts: 130572
Particle (4):: Fit: 92.6852	PB: 92.6852	LB: 105.242	GB: 105.242	Conf: 0.981325	Pts: 110672
Particle (26):: Fit: 95.3572	PB: 95.3572	LB: 95.7618	GB: 105.242	Conf: 0.384858	Pts: 76074
Particle (10):: Fit: 99.2185	PB: 99.2185	LB: 99.2185	GB: 105.242	Conf: 0.604191	Pts: 90870
Particle (9):: Fit: 97.6308	PB: 97.6308	LB: 99.2185	GB: 105.242	Conf: 0.689889	Pts: 130269
Particle (37):: Fit: 94.4942	PB: 94.4942	LB: 98.3448	GB: 105.242	Conf: 0.417796	Pts: 60466
Particle (19):: Fit: 100.968	PB: 100.968	LB: 100.968	GB: 105.242	Conf: 0.800629	Pts: 340464
Particle (31):: Fit: 67.9344	PB: 67.9344	LB: 95.7618	GB: 105.242	Conf: 0.642487	Pts: 60457
Particle (24):: Fit: 75.5907	PB: 75.5907	LB: 95.7618	GB: 105.242	Conf: 0.64123	Pts: 55847
Particle (16):: Fit: 93.957	PB: 93.957	LB: 100.968	GB: 105.242	Conf: 0.0769729	Pts: 60855
Particle (15):: Fit: 93.3331	PB: 93.3331	LB: 100.968	GB: 105.242	Conf: 0.423893	Pts: 55748
Particle (33):: Fit: 87.4846	PB: 87.4846	LB: 94.4942	GB: 105.242	Conf: 0.254129	Pts: 115242
Particle (35):: Fit: 94.0875	PB: 94.0875	LB: 95.6674	GB: 105.242	Conf: 0.423822	Pts: 65444
Particle (7):: Fit: 92.0653	PB: 92.0653	LB: 105.242	GB: 105.242	Conf: 0.249585	Pts: 150324
Particle (47):: Fit: 104.585	PB: 104.585	LB: 104.585	GB: 105.242	Conf: 0.669539	Pts: 80829
Particle (0):: Fit: 94.0186	PB: 94.0186	LB: 105.242	GB: 105.242	Conf: 0.669995	Pts: 110422
Particle (27):: Fit: 90.7291	PB: 90.7291	LB: 95.7618	GB: 105.242	Conf: 0.338109	Pts: 55821
Particle (11):: Fit: 96.2422	PB: 96.2422	LB: 99.2185	GB: 105.242	Conf: 0.492116	Pts: 55907
Particle (27):: Fit: 91.3457	PB: 91.3457	LB: 95.7618	GB: 105.242	Conf: 0.718461	Pts: 55919
Particle (29):: Fit: 92.8055	PB: 92.8055	LB: 95.7618	GB: 105.242	Conf: 0.581832	Pts: 55912
Particle (1):: Fit: 96.6555	PB: 96.6555	LB: 105.242	GB: 105.242	Conf: 0.251364	Pts: 110508
Particle (6):: Fit: 88.9849	PB: 88.9849	LB: 105.242	GB: 105.242	Conf: 0.432261	Pts: 55500
Particle (29):: Fit: 93.3391	PB: 93.3391	LB: 95.7618	GB: 105.242	Conf: 0.857901	Pts: 55995
Particle (20):: Fit: 96.1988	PB: 96.1988	LB: 100.968	GB: 105.242	Conf: 0.698392	Pts: 105893
Particle (7):: Fit: 92.3557	PB: 92.3557	LB: 105.242	GB: 105.242	Conf: 0.437111	Pts: 150373
Particle (5):: Fit: 90.6124	PB: 90.6124	LB: 105.242	GB: 105.242	Conf: 0.718092	Pts: 55476
Particle (30):: Fit: 94.7921	PB: 94.7921	LB: 95.7618	GB: 105.242	Conf: 0.406172	Pts: 60778
Particle (17):: Fit: 92.2311	PB: 92.2311	LB: 100.968	GB: 105.242	Conf: 0.919909	Pts: 70272
Particle (0):: Fit: 95.1075	PB: 95.1075	LB: 105.242	GB: 105.242	Conf: 0.662455	Pts: 110467
Particle (18):: Fit: 92.263	PB: 92.263	LB: 100.968	GB: 105.242	Conf: 0.358286	Pts: 110671
Particle (21):: Fit: 94.1343	PB: 94.1343	LB: 100.968	GB: 105.242	Conf: 0.687075	Pts: 110665
Particle (20):: Fit: 97.1457	PB: 97.1457	LB: 100.968	GB: 105.242	Conf: 0.544884	Pts: 110969
Particle (2):: Fit: 100.438	PB: 100.438	LB: 105.242	GB: 105.242	Conf: 0.80215	Pts: 55860
Particle (6):: Fit: 89.6956	PB: 89.6956	LB: 105.242	GB: 105.242	Conf: 0.316438	Pts: 55544
Particle (30):: Fit: 96.4875	PB: 96.4875	LB: 96.4875	GB: 105.242	Conf: 0.817522	Pts: 110852
Particle (40):: Fit: 94.3306	PB: 94.3306	LB: 98.3448	GB: 105.242	Conf: 0.546166	Pts: 55643
Particle (29):: Fit: 95.5684	PB: 95.5684	LB: 96.4875	GB: 105.242	Conf: 0.508793	Pts: 56048
Particle (6):: Fit: 91.4815	PB: 91.4815	LB: 105.242	GB: 105.242	Conf: 0.354426	Pts: 55628
Particle (25):: Fit: 86.3198	PB: 86.3198	LB: 96.4875	GB: 105.242	Conf: 0.822805	Pts: 60728
Particle (6):: Fit: 92.8062	PB: 92.8062	LB: 105.242	GB: 105.242	Conf: 0.28249	Pts: 55708
Particle (15):: Fit: 97.617	PB: 97.617	LB: 100.968	GB: 105.242	Conf: 0.226614	Pts: 55717
Particle (31):: Fit: 71.22	PB: 71.22	LB: 96.4875	GB: 105.242	Conf: 0.870232	Pts: 60399
Particle (33):: Fit: 92.474	PB: 92.474	LB: 96.4875	GB: 105.242	Conf: 0.284184	Pts: 115205
Particle (27):: Fit: 92.086	PB: 92.086	LB: 96.4875	GB: 105.242	Conf: 0.37947	Pts: 55886
Particle (41):: Fit: 94.1059	PB: 94.1059	LB: 98.3448	GB: 105.242	Conf: 0.358441	Pts: 65670
Particle (7):: Fit: 93.2825	PB: 93.2825	LB: 105.242	GB: 105.242	Conf: 0.486582	Pts: 150352
Particle (27):: Fit: 93.9067	PB: 93.9067	LB: 96.4875	GB: 105.242	Conf: 0.874552	Pts: 55958
Particle (41):: Fit: 97.6136	PB: 97.6136	LB: 98.3448	GB: 105.242	Conf: 0.46672	Pts: 70753
Particle (12):: Fit: 93.5581	PB: 93.5581	LB: 99.2185	GB: 105.242	Conf: 0.383381	Pts: 100356
Particle (43):: Fit: 102.293	PB: 102.293	LB: 104.585	GB: 105.242	Conf: 0.419297	Pts: 105355
Particle (28):: Fit: 98.8942	PB: 98.8942	LB: 98.8942	GB: 105.242	Conf: 0.930829	Pts: 205033
Particle (12):: Fit: 93.9046	PB: 93.9046	LB: 99.2185	GB: 105.242	Conf: 0.390705	Pts: 100422
Particle (33):: Fit: 93.5755	PB: 93.5755	LB: 96.4875	GB: 105.242	Conf: 0.064386	Pts: 115214
Particle (34):: Fit: 95.9844	PB: 95.9844	LB: 96.4875	GB: 105.242	Conf: 0.771665	Pts: 120008
Particle (22):: Fit: 96.6263	PB: 96.6263	LB: 100.968	GB: 105.242	Conf: 0.221162	Pts: 130390
Particle (35):: Fit: 96.7218	PB: 96.7218	LB: 96.7218	GB: 105.242	Conf: 0.342361	Pts: 80298
Particle (12):: Fit: 99.4427	PB: 99.4427	LB: 99.4427	GB: 105.242	Conf: 0.528726	Pts: 130492
Particle (4):: Fit: 94.2433	PB: 94.2433	LB: 105.242	GB: 105.242	Conf: 0.274077	Pts: 110478
Particle (29):: Fit: 96.0368	PB: 96.0368	LB: 98.8942	GB: 105.242	Conf: 0.672805	Pts: 55967
Particle (5):: Fit: 92.1266	PB: 92.1266	LB: 105.242	GB: 105.242	Conf: 0.729186	Pts: 55350
Particle (1):: Fit: 100.023	PB: 100.023	LB: 105.242	GB: 105.242	Conf: 0.359628	Pts: 110351
Particle (32):: Fit: 96.2624	PB: 96.2624	LB: 98.8942	GB: 105.242	Conf: 0.677423	Pts: 175344
Particle (35):: Fit: 97.4722	PB: 97.4722	LB: 97.4722	GB: 105.242	Conf: 0.0784465	Pts: 95337
Particle (25):: Fit: 91.8086	PB: 91.8086	LB: 98.8942	GB: 105.242	Conf: 0.821458	Pts: 60621
Particle (18):: Fit: 92.8055	PB: 92.8055	LB: 100.968	GB: 105.242	Conf: 0.488198	Pts: 110507
Particle (16):: Fit: 96.9271	PB: 96.9271	LB: 100.968	GB: 105.242	Conf: 0.280596	Pts: 60609
Particle (9):: Fit: 98.896	PB: 98.896	LB: 99.4427	GB: 105.242	Conf: 0.652391	Pts: 129993
Particle (12):: Fit: 100.254	PB: 100.254	LB: 100.254	GB: 105.242	Conf: 0.60178	Pts: 160488
Particle (4):: Fit: 96.2426	PB: 96.2426	LB: 105.242	GB: 105.242	Conf: 0.664293	Pts: 110441
Particle (27):: Fit: 94.0459	PB: 94.0459	LB: 98.8942	GB: 105.242	Conf: 0.562185	Pts: 55846
Particle (29):: Fit: 96.1416	PB: 96.1416	LB: 98.8942	GB: 105.242	Conf: 0.330787	Pts: 55943
Particle (45):: Fit: 97.3878	PB: 97.3878	LB: 104.585	GB: 105.242	Conf: 0.450187	Pts: 50034
Particle (18):: Fit: 94.4053	PB: 94.4053	LB: 100.968	GB: 105.242	Conf: 0.534947	Pts: 110537
Particle (27):: Fit: 95.0359	PB: 95.0359	LB: 98.8942	GB: 105.242	Conf: 0.817966	Pts: 55940
Particle (28):: Fit: 100.781	PB: 100.781	LB: 100.781	GB: 105.242	Conf: 0.683069	Pts: 249921
Particle (40):: Fit: 98.2918	PB: 98.2918	LB: 102.293	GB: 105.242	Conf: 0.483108	Pts: 65414
Particle (20):: Fit: 99.2937	PB: 99.2937	LB: 100.968	GB: 105.242	Conf: 0.890427	Pts: 110719
Particle (33):: Fit: 95.0261	PB: 95.0261	LB: 97.4722	GB: 105.242	Conf: 0.585327	Pts: 115089
Particle (10):: Fit: 99.6932	PB: 99.6932	LB: 100.254	GB: 105.242	Conf: 0.184502	Pts: 90474
Particle (40):: Fit: 98.8031	PB: 98.8031	LB: 102.293	GB: 105.242	Conf: 0.60707	Pts: 80444
Particle (20):: Fit: 100.719	PB: 100.719	LB: 100.968	GB: 105.242	Conf: 0.172106	Pts: 110754
Particle (35):: Fit: 97.8163	PB: 97.8163	LB: 98.8031	GB: 105.242	Conf: 0.375652	Pts: 105240
Particle (26):: Fit: 96.0949	PB: 96.0949	LB: 100.781	GB: 105.242	Conf: 0.414238	Pts: 75595
Particle (0):: Fit: 96.3189	PB: 96.3189	LB: 105.242	GB: 105.242	Conf: 0.565512	Pts: 110070
Particle (33):: Fit: 103.694	PB: 103.694	LB: 103.694	GB: 105.242	Conf: 0.633639	Pts: 165074
Particle (48):: Fit: 108.348	PB: 108.348	LB: 108.348	GB: 108.348	Conf: 0.343391	Pts: 279560
Global: 108.348 - Correct: 76% of 100 tests
Global Best: 
  Inner Net 1
  -- 1 : 1 = 0.805765
  -- 1 : 2 = 0.436891
  -- 1 : 3 = -0.124607
  -- 1 : 4 = 0.358853
  -- 1 : 5 = 0.194732
  -- 1 : 6 = 0.36788
  -- 1 : 7 = -0.0346653
  -- 1 : 8 = 0.68189
  -- 1 : 9 = 0.175101
  -- 2 : 1 = 0.117122
  -- 2 : 2 = -0.177869
  -- 2 : 3 = -0.136757
  -- 2 : 4 = 0.432975
  -- 2 : 5 = 0.46226
  -- 2 : 6 = 0.327106
  -- 2 : 7 = -0.264765
  -- 2 : 8 = 0.0485524
  -- 2 : 9 = -0.122522
  -- 3 : 1 = 0
  -- 3 : 2 = 0.18941
  -- 3 : 3 = 0.423189
  -- 3 : 4 = 0.532713
  -- 3 : 5 = -0.288044
  -- 3 : 6 = 0.045877
  -- 3 : 7 = 0.0850021
  -- 3 : 8 = 0.129845
  -- 3 : 9 = -0.215607
  -- 4 : 1 = 0.754034
  -- 4 : 2 = -0.160492
  -- 4 : 3 = -0.253285
  -- 4 : 4 = 0.190785
  -- 4 : 5 = 0.443038
  -- 4 : 6 = 0.612517
  -- 4 : 7 = 0.633992
  -- 4 : 8 = -0.0475892
  -- 4 : 9 = 0.0960178
  -- 5 : 1 = -1
  -- 5 : 2 = 0.399801
  -- 5 : 3 = 0.211527
  -- 5 : 4 = 0.279849
  -- 5 : 5 = 0.479633
  -- 5 : 6 = 0.0599754
  -- 5 : 7 = 0.278583
  -- 5 : 8 = 0.133334
  -- 5 : 9 = 0.0644672
  -- 6 : 1 = 0.0613309
  -- 6 : 2 = -0.0740455
  -- 6 : 3 = 0.475093
  -- 6 : 4 = 0.261267
  -- 6 : 5 = 0.247325
  -- 6 : 6 = -0.0404178
  -- 6 : 7 = 0.145522
  -- 6 : 8 = 0.618191
  -- 6 : 9 = 0.252417
  -- 7 : 1 = 0.0647024
  -- 7 : 2 = 0.398242
  -- 7 : 3 = 0.429622
  -- 7 : 4 = -0.0717553
  -- 7 : 5 = 0.237479
  -- 7 : 6 = 0.242679
  -- 7 : 7 = 0.448739
  -- 7 : 8 = 0.307949
  -- 7 : 9 = 0.22946
  -- 8 : 1 = 0.463986
  -- 8 : 2 = 0.506965
  -- 8 : 3 = 0.0386382
  -- 8 : 4 = -0.130435
  -- 8 : 5 = -0.0192128
  -- 8 : 6 = -0.0869035
  -- 8 : 7 = 0.0786723
  -- 8 : 8 = 0.282175
  -- 8 : 9 = 0
  -- 9 : 1 = 0.355339
  -- 9 : 2 = 0.703447
  -- 9 : 3 = -0.0607433
  -- 9 : 4 = -0.0440446
  -- 9 : 5 = 0.37362
  -- 9 : 6 = 0.218079
  -- 9 : 7 = -0.221651
  -- 9 : 8 = 0.559501
  -- 9 : 9 = -0.00443983
  -- 10 : 1 = 0.864185
  -- 10 : 2 = 0.283092
  -- 10 : 3 = 0.121371
  -- 10 : 4 = 0.323794
  -- 10 : 5 = 0.0631996
  -- 10 : 6 = 0.208727
  -- 10 : 7 = 0
  -- 10 : 8 = 0.684668
  -- 10 : 9 = -0.00555212
  Inner Net 2
  -- 1 : 1 = -0.267129
  -- 1 : 2 = 0.0217533
  -- 2 : 1 = -0.0506533
  -- 2 : 2 = 0.0975074
  -- 3 : 1 = -0.173731
  -- 3 : 2 = -0.23936
  -- 4 : 1 = -0.838616
  -- 4 : 2 = -0.289693
  -- 5 : 1 = -0.143017
  -- 5 : 2 = 0.0805311
  -- 6 : 1 = -0.0161679
  -- 6 : 2 = 0.240966
  -- 7 : 1 = 0.0152133
  -- 7 : 2 = -0.0516744
  -- 8 : 1 = -0.321256
  -- 8 : 2 = 0.262365
  -- 9 : 1 = 0.140473
  -- 9 : 2 = -0.136029
Out\Act	False		True
False	0.330319	0.511661	0.84198
True	0.0295098	0.12851	0.15802
	0.359829	0.640171
	Accuracy [ (tp + tn) / testSize ]: 0.458829
	Precision [ tp / (tp + fp) ]:      0.200594
	Sensitivity [ tp / (tp + fn) ]:    0.810811
	Specificity [ tn / (tn + fp) ]:    0.39209
	F-Score [ 2tp / (2tp + fp + fn) ]: 0.321812
Particle (11):: Fit: 97.7303	PB: 97.7303	LB: 100.254	GB: 108.348	Conf: 0.391272	Pts: 55435
Particle (46):: Fit: 97.2762	PB: 97.2762	LB: 108.348	GB: 108.348	Conf: 0.500144	Pts: 139796
Particle (23):: Fit: 85.7496	PB: 85.7496	LB: 100.968	GB: 108.348	Conf: 0.286951	Pts: 84693
Particle (4):: Fit: 98.5401	PB: 98.5401	LB: 105.242	GB: 108.348	Conf: 0.699172	Pts: 110300
Particle (27):: Fit: 95.6319	PB: 95.6319	LB: 100.781	GB: 108.348	Conf: 0.205298	Pts: 55806
Particle (44):: Fit: 98.7284	PB: 98.7284	LB: 108.348	GB: 108.348	Conf: 0.622886	Pts: 104543
Particle (13):: Fit: 91.4416	PB: 91.4416	LB: 100.254	GB: 108.348	Conf: 1.53653	Pts: 114433
Particle (6):: Fit: 93.2022	PB: 93.2022	LB: 105.242	GB: 108.348	Conf: 0.455525	Pts: 55237
Particle (6):: Fit: 100.224	PB: 100.224	LB: 105.242	GB: 108.348	Conf: 0.427757	Pts: 55334
Particle (39):: Fit: 96.4016	PB: 96.4016	LB: 102.293	GB: 108.348	Conf: 0.589712	Pts: 99859
Particle (37):: Fit: 96.0827	PB: 96.0827	LB: 103.694	GB: 108.348	Conf: 0.500795	Pts: 59845
