
Date / Time: Fri Mar 31 01:11:11 2017

   ****************************************
   * PSO Neural Net (Gaussian Activation) *
   *       by William Boler, BSCE         *
   *     Research Assistant, IUPUI        *
   *                                      *
   *  Professor: Dr. Lauren Christopher   *
   *     Created: March 13, 2017          *
   ****************************************


Inputs: 10
Inner Nets: 1
 - 9
Tests per train(min): 500
Particles: 50
Neighbors: 10
Minimum Particle Iterations: 1000
Particle (0):: Fit: 105.451	PB: 105.451	LB: 105.451	GB: 105.451	Conf: 0.479758	Pts: 110099
Particle (24):: Fit: 5519.75	PB: 5519.75	LB: 5523.89	GB: 5525.54	Conf: 1.99478	Pts: 80637
Particle (41):: Fit: 5521.47	PB: 5521.47	LB: 5522.92	GB: 5525.54	Conf: 1.85302	Pts: 100737
Particle (4):: Fit: 2757.36	PB: 2757.36	LB: 5523.28	GB: 5525.54	Conf: 1.99518	Pts: 55331
Particle (42):: Fit: 5444.06	PB: 5444.06	LB: 5522.92	GB: 5525.54	Conf: 1.65308	Pts: 55429
Particle (42):: Fit: 5473.69	PB: 5473.69	LB: 5522.92	GB: 5525.54	Conf: 1.79468	Pts: 55528
Particle (38):: Fit: 5523.21	PB: 5523.21	LB: 5523.21	GB: 5525.54	Conf: 0.738834	Pts: 170422
Particle (11):: Fit: 5521.04	PB: 5521.04	LB: 5525.54	GB: 5525.54	Conf: 1.27084	Pts: 135225
Particle (15):: Fit: 2757.18	PB: 2757.18	LB: 5525.54	GB: 5525.54	Conf: 1.99739	Pts: 55424
Particle (34):: Fit: 5521.34	PB: 5521.34	LB: 5523.21	GB: 5525.54	Conf: 0.884621	Pts: 55823
Particle (39):: Fit: 2757.27	PB: 2757.27	LB: 5523.21	GB: 5525.54	Conf: 1.99585	Pts: 95722
Particle (46):: Fit: 4720.6	PB: 4720.6	LB: 5523.83	GB: 5525.54	Conf: 1.78586	Pts: 55520
Particle (36):: Fit: 2757.77	PB: 2757.77	LB: 5523.21	GB: 5525.54	Conf: 2	Pts: 55416
Particle (3):: Fit: 2757.86	PB: 2757.86	LB: 5523.83	GB: 5525.54	Conf: 2	Pts: 60214
Particle (27):: Fit: 2757.77	PB: 2757.77	LB: 5523.89	GB: 5525.54	Conf: 2	Pts: 55412
Particle (10):: Fit: 5518.58	PB: 5518.58	LB: 5525.54	GB: 5525.54	Conf: 1.99742	Pts: 110410
Particle (25):: Fit: 5519.33	PB: 5519.33	LB: 5523.89	GB: 5525.54	Conf: 1.99691	Pts: 95510
Particle (18):: Fit: 5474.42	PB: 5474.42	LB: 5525.54	GB: 5525.54	Conf: 1.99215	Pts: 75408
Particle (38):: Fit: 5525.5	PB: 5525.5	LB: 5525.5	GB: 5525.54	Conf: 0.758054	Pts: 220504
Particle (42):: Fit: 5495.71	PB: 5495.71	LB: 5525.5	GB: 5525.54	Conf: 1.7393	Pts: 55607
Particle (25):: Fit: 5519.7	PB: 5519.7	LB: 5523.89	GB: 5525.54	Conf: 1.99746	Pts: 95605
Particle (48):: Fit: 5522.75	PB: 5522.75	LB: 5523.83	GB: 5525.54	Conf: 1.99605	Pts: 60604
Particle (43):: Fit: 5519.52	PB: 5519.52	LB: 5522.75	GB: 5525.54	Conf: 1.99761	Pts: 105703
Particle (15):: Fit: 2758.2	PB: 2758.2	LB: 5525.54	GB: 5525.54	Conf: 1.99723	Pts: 55502
Particle (47):: Fit: 5521.68	PB: 5521.68	LB: 5523.83	GB: 5525.54	Conf: 1.9947	Pts: 50601
Particle (18):: Fit: 5496.85	PB: 5496.85	LB: 5525.54	GB: 5525.54	Conf: 1.99341	Pts: 75499
Particle (48):: Fit: 5523.34	PB: 5523.34	LB: 5523.83	GB: 5525.54	Conf: 1.99308	Pts: 65699
Particle (2):: Fit: 4352.97	PB: 4352.97	LB: 5523.83	GB: 5525.54	Conf: 0.417313	Pts: 55257
Particle (9):: Fit: 5317.05	PB: 5317.05	LB: 5525.54	GB: 5525.54	Conf: 0.620764	Pts: 60498
Particle (22):: Fit: 5466.65	PB: 5466.65	LB: 5525.28	GB: 5525.54	Conf: 0.499957	Pts: 65598
Particle (17):: Fit: 4333.79	PB: 4333.79	LB: 5525.54	GB: 5525.54	Conf: 0.198546	Pts: 55497
Particle (27):: Fit: 4955.44	PB: 4955.44	LB: 5523.89	GB: 5525.54	Conf: 0.471028	Pts: 55496
Particle (37):: Fit: 4769.24	PB: 4769.24	LB: 5525.5	GB: 5525.54	Conf: 1.81495	Pts: 55496
Particle (40):: Fit: 3392.03	PB: 3392.03	LB: 5525.5	GB: 5525.54	Conf: 0.858498	Pts: 100696
Particle (3):: Fit: 5224.37	PB: 5224.37	LB: 5523.83	GB: 5525.54	Conf: 1.94386	Pts: 60295
Particle (2):: Fit: 5371.06	PB: 5371.06	LB: 5523.83	GB: 5525.54	Conf: 0.281938	Pts: 55353
Particle (4):: Fit: 3990.33	PB: 3990.33	LB: 5523.28	GB: 5525.54	Conf: 0.60573	Pts: 55393
Particle (37):: Fit: 4913.28	PB: 4913.28	LB: 5525.5	GB: 5525.54	Conf: 0.636106	Pts: 55593
Particle (33):: Fit: 5522.23	PB: 5522.23	LB: 5525.5	GB: 5525.54	Conf: 1.9971	Pts: 65392
Particle (39):: Fit: 4624.16	PB: 4624.16	LB: 5525.5	GB: 5525.54	Conf: 0.751628	Pts: 95791
Particle (40):: Fit: 5168.12	PB: 5168.12	LB: 5525.5	GB: 5525.54	Conf: 0.806533	Pts: 100791
Particle (15):: Fit: 5292.52	PB: 5292.52	LB: 5525.54	GB: 5525.54	Conf: 0.217429	Pts: 55591
Particle (9):: Fit: 5483.24	PB: 5483.24	LB: 5525.54	GB: 5525.54	Conf: 0.565297	Pts: 60590
Particle (26):: Fit: 5330.72	PB: 5330.72	LB: 5523.89	GB: 5525.54	Conf: 1.48685	Pts: 85590
Particle (29):: Fit: 3005.95	PB: 3005.95	LB: 5523.1	GB: 5525.54	Conf: 0.755359	Pts: 100286
Particle (4):: Fit: 5069.87	PB: 5069.87	LB: 5523.28	GB: 5525.54	Conf: 0.539416	Pts: 55487
Particle (42):: Fit: 5523.33	PB: 5523.33	LB: 5525.5	GB: 5525.54	Conf: 0.339911	Pts: 55686
Particle (1):: Fit: 4465.42	PB: 4465.42	LB: 5523.83	GB: 5525.54	Conf: 0.43318	Pts: 110186
Particle (2):: Fit: 5397.41	PB: 5397.41	LB: 5523.83	GB: 5525.54	Conf: 0.313111	Pts: 55445
Particle (27):: Fit: 5068.29	PB: 5068.29	LB: 5523.89	GB: 5525.54	Conf: 0.306934	Pts: 55586
Particle (13):: Fit: 5489.45	PB: 5489.45	LB: 5525.54	GB: 5525.54	Conf: 0.196616	Pts: 60485
Particle (17):: Fit: 5272.29	PB: 5272.29	LB: 5525.54	GB: 5525.54	Conf: 0.17414	Pts: 55585
Particle (27):: Fit: 5115.83	PB: 5115.83	LB: 5523.89	GB: 5525.54	Conf: 0.433769	Pts: 55684
Particle (29):: Fit: 5334.62	PB: 5334.62	LB: 5523.1	GB: 5525.54	Conf: 0.592444	Pts: 100382
Particle (2):: Fit: 5523.9	PB: 5523.9	LB: 5523.9	GB: 5525.54	Conf: 0.496605	Pts: 105541
Particle (46):: Fit: 5182.84	PB: 5182.84	LB: 5523.83	GB: 5525.54	Conf: 0.613902	Pts: 55582
Particle (17):: Fit: 5478.78	PB: 5478.78	LB: 5525.54	GB: 5525.54	Conf: 0.617758	Pts: 55680
Particle (41):: Fit: 5521.72	PB: 5521.72	LB: 5525.5	GB: 5525.54	Conf: 0.555429	Pts: 100780
Particle (36):: Fit: 5522.52	PB: 5522.52	LB: 5525.5	GB: 5525.54	Conf: 0.3377	Pts: 55478
Particle (46):: Fit: 5518.07	PB: 5518.07	LB: 5523.83	GB: 5525.54	Conf: 0.609127	Pts: 55678
Particle (11):: Fit: 5521.45	PB: 5521.45	LB: 5525.54	GB: 5525.54	Conf: 0.869308	Pts: 135277
Particle (27):: Fit: 5455.3	PB: 5455.3	LB: 5523.89	GB: 5525.54	Conf: 0.434347	Pts: 55773
Particle (1):: Fit: 5442.66	PB: 5442.66	LB: 5523.9	GB: 5525.54	Conf: 0.514832	Pts: 110271
Particle (22):: Fit: 5490.56	PB: 5490.56	LB: 5525.28	GB: 5525.54	Conf: 0.538156	Pts: 65672
Particle (12):: Fit: 5519.87	PB: 5519.87	LB: 5525.54	GB: 5525.54	Conf: 0.605824	Pts: 55368
Particle (27):: Fit: 5523.7	PB: 5523.7	LB: 5523.89	GB: 5525.54	Conf: 0.423397	Pts: 75870
Particle (40):: Fit: 5516.92	PB: 5516.92	LB: 5525.5	GB: 5525.54	Conf: 0.845197	Pts: 100867
Particle (32):: Fit: 5524.16	PB: 5524.16	LB: 5524.16	GB: 5525.54	Conf: 0.435476	Pts: 155466
Particle (5):: Fit: 5524.79	PB: 5524.79	LB: 5524.79	GB: 5525.54	Conf: 0.673397	Pts: 160362
Particle (17):: Fit: 5500.84	PB: 5500.84	LB: 5525.54	GB: 5525.54	Conf: 0.623849	Pts: 55761
Particle (37):: Fit: 5293.31	PB: 5293.31	LB: 5525.5	GB: 5525.54	Conf: 0.750322	Pts: 55660
Particle (37):: Fit: 5494.84	PB: 5494.84	LB: 5525.5	GB: 5525.54	Conf: 0.698491	Pts: 55756
Particle (4):: Fit: 5322.72	PB: 5322.72	LB: 5524.79	GB: 5525.54	Conf: 0.548935	Pts: 55551
Particle (3):: Fit: 5236.16	PB: 5236.16	LB: 5524.79	GB: 5525.54	Conf: 0.590679	Pts: 60352
Particle (24):: Fit: 5522.02	PB: 5522.02	LB: 5523.89	GB: 5525.54	Conf: 0.536462	Pts: 80653
Particle (3):: Fit: 5487.69	PB: 5487.69	LB: 5524.79	GB: 5525.54	Conf: 0.574037	Pts: 60449
Particle (17):: Fit: 5519.26	PB: 5519.26	LB: 5525.54	GB: 5525.54	Conf: 0.108917	Pts: 55848
Particle (18):: Fit: 5497.32	PB: 5497.32	LB: 5525.54	GB: 5525.54	Conf: 0.650772	Pts: 75547
Particle (20):: Fit: 5522.79	PB: 5522.79	LB: 5525.28	GB: 5525.54	Conf: 0.388154	Pts: 75348
Particle (40):: Fit: 5519.9	PB: 5519.9	LB: 5525.5	GB: 5525.54	Conf: 0.782381	Pts: 100947
Particle (37):: Fit: 5498.18	PB: 5498.18	LB: 5525.5	GB: 5525.54	Conf: 0.630074	Pts: 55844
Particle (39):: Fit: 5476.03	PB: 5476.03	LB: 5525.5	GB: 5525.54	Conf: 0.739247	Pts: 95842
Particle (3):: Fit: 5519.49	PB: 5519.49	LB: 5524.79	GB: 5525.54	Conf: 0.574412	Pts: 60541
Particle (5):: Fit: 5525.4	PB: 5525.4	LB: 5525.4	GB: 5525.54	Conf: 0.434348	Pts: 205441
Particle (9):: Fit: 5523.31	PB: 5523.31	LB: 5525.54	GB: 5525.54	Conf: 0.554279	Pts: 60641
Particle (4):: Fit: 5474.9	PB: 5474.9	LB: 5525.4	GB: 5525.54	Conf: 0.584529	Pts: 55637
Particle (15):: Fit: 5493.6	PB: 5493.6	LB: 5525.54	GB: 5525.54	Conf: 0.213302	Pts: 55638
Particle (17):: Fit: 5526.85	PB: 5526.85	LB: 5526.85	GB: 5526.85	Conf: 0.0410871	Pts: 115932
Global: 5526.85 - Correct: 56% of 500 tests
Global Best: 
  Inner Net 1
  -- 1 : 1 = 0.193147
  -- 1 : 2 = 0.201678
  -- 1 : 3 = -0.281405
  -- 1 : 4 = 0.670468
  -- 1 : 5 = 0.365142
  -- 1 : 6 = 0.623842
  -- 1 : 7 = -0.36648
  -- 1 : 8 = -0.0486418
  -- 1 : 9 = 0.11962
  -- 2 : 1 = 0.470496
  -- 2 : 2 = 0.207046
  -- 2 : 3 = 0.0356788
  -- 2 : 4 = 0.0170669
  -- 2 : 5 = 0.0537744
  -- 2 : 6 = 0.925519
  -- 2 : 7 = 0.196475
  -- 2 : 8 = 0.282326
  -- 2 : 9 = 0.33902
  -- 3 : 1 = 0.77186
  -- 3 : 2 = 0.326889
  -- 3 : 3 = 0.0453232
  -- 3 : 4 = 0.200409
  -- 3 : 5 = -0.123212
  -- 3 : 6 = 0.733793
  -- 3 : 7 = 0.267549
  -- 3 : 8 = 0.275043
  -- 3 : 9 = -0.062138
  -- 4 : 1 = 0.764466
  -- 4 : 2 = 0.145773
  -- 4 : 3 = -0.0322092
  -- 4 : 4 = 0.562127
  -- 4 : 5 = 0.371572
  -- 4 : 6 = 0.218365
  -- 4 : 7 = 0.28164
  -- 4 : 8 = 0.0879538
  -- 4 : 9 = 0.045759
  -- 5 : 1 = 0.157472
  -- 5 : 2 = 0.136371
  -- 5 : 3 = 0.483953
  -- 5 : 4 = -0.212905
  -- 5 : 5 = 0.0364321
  -- 5 : 6 = -0.115918
  -- 5 : 7 = -0.413279
  -- 5 : 8 = -0.02034
  -- 5 : 9 = -0.0410652
  -- 6 : 1 = 0.398256
  -- 6 : 2 = 0.066552
  -- 6 : 3 = -0.0829733
  -- 6 : 4 = -0.197065
  -- 6 : 5 = 0.316401
  -- 6 : 6 = -0.16265
  -- 6 : 7 = -0.0394256
  -- 6 : 8 = -0.202649
  -- 6 : 9 = 0.086948
  -- 7 : 1 = 0.684286
  -- 7 : 2 = 0.160963
  -- 7 : 3 = 0.0680792
  -- 7 : 4 = 0.150571
  -- 7 : 5 = 0.54373
  -- 7 : 6 = 0.37697
  -- 7 : 7 = -0.264275
  -- 7 : 8 = -0.0847741
  -- 7 : 9 = 0.409298
  -- 8 : 1 = 0.643908
  -- 8 : 2 = 0.00785671
  -- 8 : 3 = 0.165182
  -- 8 : 4 = -0.028088
  -- 8 : 5 = 0.833904
  -- 8 : 6 = 0.378976
  -- 8 : 7 = -0.0793504
  -- 8 : 8 = -0.273143
  -- 8 : 9 = 0.0346131
  -- 9 : 1 = 0.5
  -- 9 : 2 = -0.196079
  -- 9 : 3 = 0.0635665
  -- 9 : 4 = -0.0941893
  -- 9 : 5 = -0.282521
  -- 9 : 6 = 0.246827
  -- 9 : 7 = -0.503874
  -- 9 : 8 = -0.164646
  -- 9 : 9 = 0.144739
  -- 10 : 1 = -0.349344
  -- 10 : 2 = -0.286083
  -- 10 : 3 = -0.114748
  -- 10 : 4 = 0.0927661
  -- 10 : 5 = 0.0604982
  -- 10 : 6 = 0.0372951
  -- 10 : 7 = 0.371936
  -- 10 : 8 = 0.355038
  -- 10 : 9 = -0.176465
  Inner Net 2
  -- 1 : 1 = -0.180592
  -- 1 : 2 = 0.0609155
  -- 2 : 1 = 0.131806
  -- 2 : 2 = 0.351359
  -- 3 : 1 = 0.153847
  -- 3 : 2 = 0.159031
  -- 4 : 1 = 0.257471
  -- 4 : 2 = 0.209323
  -- 5 : 1 = 0.3393
  -- 5 : 2 = -0.154309
  -- 6 : 1 = -0.297957
  -- 6 : 2 = -0.393622
  -- 7 : 1 = -0.176264
  -- 7 : 2 = 0.165963
  -- 8 : 1 = -0.345017
  -- 8 : 2 = 0.172973
  -- 9 : 1 = -0.0761788
  -- 9 : 2 = 0.0354744
Out\Act	False		True
False	0.00428367	0.837696	0.84198
True	0	0.15802	0.15802
	0.00428367	0.995716
	Accuracy [ (tp + tn) / testSize ]: 0.162304
	Precision [ tp / (tp + fp) ]:      0.158624
	Sensitivity [ tp / (tp + fn) ]:    0.996997
	Specificity [ tn / (tn + fp) ]:    0.00508475
	F-Score [ 2tp / (2tp + fp + fn) ]: 0.273814
Particle (19):: Fit: 5527.71	PB: 5527.71	LB: 5527.71	GB: 5527.71	Conf: 0.24667	Pts: 195630
Particle (37):: Fit: 5520.3	PB: 5520.3	LB: 5525.5	GB: 5527.71	Conf: 0.694776	Pts: 55930
Global: 5527.71 - Correct: 54% of 500 tests
Global Best: 
  Inner Net 1
  -- 1 : 1 = 0.459724
  -- 1 : 2 = -0.130457
  -- 1 : 3 = 0.597733
  -- 1 : 4 = -0.0293053
  -- 1 : 5 = -0.0645972
  -- 1 : 6 = 0.911743
  -- 1 : 7 = 0.053804
  -- 1 : 8 = -0.139361
  -- 1 : 9 = 0.455725
  -- 2 : 1 = 0.063705
  -- 2 : 2 = 0.0746282
  -- 2 : 3 = 0.078935
  -- 2 : 4 = -0.0192231
  -- 2 : 5 = -0.0105822
  -- 2 : 6 = 0.105284
  -- 2 : 7 = 0.154472
  -- 2 : 8 = 0.180366
  -- 2 : 9 = -0.119039
  -- 3 : 1 = 0.625593
  -- 3 : 2 = 0.211086
  -- 3 : 3 = 0.609044
  -- 3 : 4 = 0.668458
  -- 3 : 5 = 0.123519
  -- 3 : 6 = 0.0723995
  -- 3 : 7 = -0.0483843
  -- 3 : 8 = 0.254692
  -- 3 : 9 = 0.218474
  -- 4 : 1 = 0.507995
  -- 4 : 2 = -0.0772116
  -- 4 : 3 = -0.153858
  -- 4 : 4 = 0.384954
  -- 4 : 5 = -0.192241
  -- 4 : 6 = 0.0991288
  -- 4 : 7 = 0.0971072
  -- 4 : 8 = 0.956154
  -- 4 : 9 = 0.636502
  -- 5 : 1 = -0.021598
  -- 5 : 2 = 0.189931
  -- 5 : 3 = 0.279388
  -- 5 : 4 = 0.276721
  -- 5 : 5 = 0.168236
  -- 5 : 6 = 0.240421
  -- 5 : 7 = -0.257361
  -- 5 : 8 = 0.0251208
  -- 5 : 9 = 0.0947594
  -- 6 : 1 = 0.479217
  -- 6 : 2 = -0.245995
  -- 6 : 3 = 0.698274
  -- 6 : 4 = 0.276172
  -- 6 : 5 = 0.206261
  -- 6 : 6 = 0
  -- 6 : 7 = -0.0272738
  -- 6 : 8 = 0.319939
  -- 6 : 9 = -0.5
  -- 7 : 1 = 0.660056
  -- 7 : 2 = 0.707616
  -- 7 : 3 = 0.551286
  -- 7 : 4 = 0.272248
  -- 7 : 5 = 0.163968
  -- 7 : 6 = 0.302943
  -- 7 : 7 = 0.330212
  -- 7 : 8 = -0.0813791
  -- 7 : 9 = 0.538785
  -- 8 : 1 = 0.908901
  -- 8 : 2 = 0.394403
  -- 8 : 3 = 0.362777
  -- 8 : 4 = -0.272127
  -- 8 : 5 = 0.954047
  -- 8 : 6 = -0.0623282
  -- 8 : 7 = 0.101245
  -- 8 : 8 = -0.186711
  -- 8 : 9 = 0.242405
  -- 9 : 1 = 0.289632
  -- 9 : 2 = 0.360458
  -- 9 : 3 = -0.03495
  -- 9 : 4 = -0.309557
  -- 9 : 5 = 0.235883
  -- 9 : 6 = 0.535543
  -- 9 : 7 = 0.188841
  -- 9 : 8 = 0.0640796
  -- 9 : 9 = 0.371515
  -- 10 : 1 = 0.0812929
  -- 10 : 2 = -0.0539319
  -- 10 : 3 = 0.951513
  -- 10 : 4 = 0.588214
  -- 10 : 5 = 0.195304
  -- 10 : 6 = 0.210715
  -- 10 : 7 = 0.342411
  -- 10 : 8 = 0.945099
  -- 10 : 9 = 0
  Inner Net 2
  -- 1 : 1 = 0.490114
  -- 1 : 2 = 0.13371
  -- 2 : 1 = 0.270284
  -- 2 : 2 = 0.373115
  -- 3 : 1 = 0.298754
  -- 3 : 2 = 0.182279
  -- 4 : 1 = -0.33513
  -- 4 : 2 = 0.792649
  -- 5 : 1 = -0.0815377
  -- 5 : 2 = 0.10791
  -- 6 : 1 = 0.413921
  -- 6 : 2 = -0.0464964
  -- 7 : 1 = -0.230214
  -- 7 : 2 = 0.0618664
  -- 8 : 1 = -0.227551
  -- 8 : 2 = 0.0247545
  -- 9 : 1 = -0.00110916
  -- 9 : 2 = 0.190961
Out\Act	False		True
False	0.00237982	0.8396	0.84198
True	0.000475964	0.157544	0.15802
	0.00285578	0.997144
	Accuracy [ (tp + tn) / testSize ]: 0.159924
	Precision [ tp / (tp + fp) ]:      0.15792
	Sensitivity [ tp / (tp + fn) ]:    0.993994
	Specificity [ tn / (tn + fp) ]:    0.00282486
	F-Score [ 2tp / (2tp + fp + fn) ]: 0.272652
Particle (35):: Fit: 5522.78	PB: 5522.78	LB: 5525.5	GB: 5527.71	Conf: 0.263357	Pts: 125128
Particle (26):: Fit: 5443.82	PB: 5443.82	LB: 5523.89	GB: 5527.71	Conf: 0.846408	Pts: 85624
Particle (27):: Fit: 5525.46	PB: 5525.46	LB: 5525.46	GB: 5527.71	Conf: 0.423415	Pts: 115917
Particle (26):: Fit: 5497.46	PB: 5497.46	LB: 5525.46	GB: 5527.71	Conf: 0.843727	Pts: 85711
Particle (7):: Fit: 5523.64	PB: 5523.64	LB: 5525.4	GB: 5527.71	Conf: 0.739803	Pts: 125509
Particle (2):: Fit: 5525.95	PB: 5525.95	LB: 5525.95	GB: 5527.71	Conf: 0.346149	Pts: 155563
Particle (31):: Fit: 5517.85	PB: 5517.85	LB: 5525.46	GB: 5527.71	Conf: 0.684742	Pts: 80403
Particle (4):: Fit: 5524.49	PB: 5524.49	LB: 5525.95	GB: 5527.71	Conf: 0.595751	Pts: 55695
Particle (13):: Fit: 5516.89	PB: 5516.89	LB: 5526.85	GB: 5527.71	Conf: 0.197629	Pts: 60496
Particle (10):: Fit: 5521.34	PB: 5521.34	LB: 5525.54	GB: 5527.71	Conf: 0.524404	Pts: 110395
Particle (45):: Fit: 5521.19	PB: 5521.19	LB: 5523.83	GB: 5527.71	Conf: 0.682304	Pts: 55493
Particle (16):: Fit: 5525.81	PB: 5525.81	LB: 5527.71	GB: 5527.71	Conf: 0.99909	Pts: 140085
Particle (10):: Fit: 5526.68	PB: 5526.68	LB: 5526.68	GB: 5527.71	Conf: 0.91245	Pts: 145477
Particle (41):: Fit: 5527.35	PB: 5527.35	LB: 5527.35	GB: 5527.71	Conf: 0.801213	Pts: 150747
Particle (21):: Fit: 5523.23	PB: 5523.23	LB: 5527.71	GB: 5527.71	Conf: 0.726307	Pts: 55542
Particle (40):: Fit: 5521.32	PB: 5521.32	LB: 5527.35	GB: 5527.71	Conf: 0.686997	Pts: 100939
Particle (1):: Fit: 5449.37	PB: 5449.37	LB: 5525.95	GB: 5527.71	Conf: 0.576683	Pts: 110229
Particle (48):: Fit: 5524.37	PB: 5524.37	LB: 5525.95	GB: 5527.71	Conf: 0.570987	Pts: 70632
Particle (20):: Fit: 5524.81	PB: 5524.81	LB: 5527.71	GB: 5527.71	Conf: 0.384149	Pts: 75329
Particle (37):: Fit: 5529.54	PB: 5529.54	LB: 5529.54	GB: 5529.54	Conf: 0.865701	Pts: 115927
Global: 5529.54 - Correct: 55.6% of 500 tests
Global Best: 
  Inner Net 1
  -- 1 : 1 = -0.059883
  -- 1 : 2 = -0.0883871
  -- 1 : 3 = 0.0527747
  -- 1 : 4 = 0.133228
  -- 1 : 5 = -0.416609
  -- 1 : 6 = -0.0839947
  -- 1 : 7 = 0.115381
  -- 1 : 8 = 0.109685
  -- 1 : 9 = 0.576208
  -- 2 : 1 = 0.616139
  -- 2 : 2 = 0.233076
  -- 2 : 3 = 0.085836
  -- 2 : 4 = 0.351549
  -- 2 : 5 = -0.00709269
  -- 2 : 6 = -0.27948
  -- 2 : 7 = -0.175899
  -- 2 : 8 = 0.276209
  -- 2 : 9 = 0.00122612
  -- 3 : 1 = 0.315885
  -- 3 : 2 = -0.0660626
  -- 3 : 3 = 0.113968
  -- 3 : 4 = 0.000752559
  -- 3 : 5 = 0.0979966
  -- 3 : 6 = 0.192317
  -- 3 : 7 = 0.282274
  -- 3 : 8 = 0.0232561
  -- 3 : 9 = 0.137311
  -- 4 : 1 = 0.691393
  -- 4 : 2 = -0.315645
  -- 4 : 3 = -0.0595125
  -- 4 : 4 = 0.147378
  -- 4 : 5 = -0.0628764
  -- 4 : 6 = 0.203052
  -- 4 : 7 = 0.104535
  -- 4 : 8 = 0.404581
  -- 4 : 9 = 0.0140691
  -- 5 : 1 = 0.249976
  -- 5 : 2 = -0.0969113
  -- 5 : 3 = 0.550849
  -- 5 : 4 = -0.350479
  -- 5 : 5 = -0.187396
  -- 5 : 6 = 0.314106
  -- 5 : 7 = -0.127119
  -- 5 : 8 = 0.198686
  -- 5 : 9 = -0.1189
  -- 6 : 1 = 0.659936
  -- 6 : 2 = -0.0485636
  -- 6 : 3 = 0.0467887
  -- 6 : 4 = -0.0736617
  -- 6 : 5 = 0.171334
  -- 6 : 6 = 0.162304
  -- 6 : 7 = -0.0277222
  -- 6 : 8 = -0.311631
  -- 6 : 9 = -0.198136
  -- 7 : 1 = 0.735472
  -- 7 : 2 = 0.217056
  -- 7 : 3 = -0.161525
  -- 7 : 4 = 0.072436
  -- 7 : 5 = -0.050642
  -- 7 : 6 = 0.204327
  -- 7 : 7 = -0.333289
  -- 7 : 8 = 0.00527406
  -- 7 : 9 = 0.125563
  -- 8 : 1 = 0.412196
  -- 8 : 2 = -0.0258279
  -- 8 : 3 = 0.443409
  -- 8 : 4 = 0.284774
  -- 8 : 5 = -0.139707
  -- 8 : 6 = 0.0747449
  -- 8 : 7 = -0.061804
  -- 8 : 8 = -0.0481193
  -- 8 : 9 = 0.138107
  -- 9 : 1 = 0.123005
  -- 9 : 2 = -0.248776
  -- 9 : 3 = -0.0287555
  -- 9 : 4 = 0.103654
  -- 9 : 5 = 0.279324
  -- 9 : 6 = -0.04509
  -- 9 : 7 = 0.324278
  -- 9 : 8 = -0.0635947
  -- 9 : 9 = -0.284039
  -- 10 : 1 = 0.382696
  -- 10 : 2 = 0.110652
  -- 10 : 3 = 0.20633
  -- 10 : 4 = 0.0815356
  -- 10 : 5 = -0.219401
  -- 10 : 6 = -0.057128
  -- 10 : 7 = 0.153459
  -- 10 : 8 = 0.356655
  -- 10 : 9 = 0.057527
  Inner Net 2
  -- 1 : 1 = 0.002423
  -- 1 : 2 = 0.526955
  -- 2 : 1 = -0.806179
  -- 2 : 2 = -0.139588
  -- 3 : 1 = -0.109631
  -- 3 : 2 = 0.105138
  -- 4 : 1 = -0.0743269
  -- 4 : 2 = 0.153449
  -- 5 : 1 = 0.0240943
  -- 5 : 2 = 0.234418
  -- 6 : 1 = 0.122061
  -- 6 : 2 = -0.0199546
  -- 7 : 1 = -0.090386
  -- 7 : 2 = -0.243992
  -- 8 : 1 = -0.724908
  -- 8 : 2 = -0.412804
  -- 9 : 1 = -0.12539
  -- 9 : 2 = 0.315627
Out\Act	False		True
False	0.0594955	0.782485	0.84198
True	0.00333175	0.154688	0.15802
	0.0628272	0.937173
	Accuracy [ (tp + tn) / testSize ]: 0.214184
	Precision [ tp / (tp + fp) ]:      0.164975
	Sensitivity [ tp / (tp + fn) ]:    0.975976
	Specificity [ tn / (tn + fp) ]:    0.0706215
	F-Score [ 2tp / (2tp + fp + fn) ]: 0.282363
Particle (29):: Fit: 5445.72	PB: 5445.72	LB: 5525.46	GB: 5529.54	Conf: 0.589081	Pts: 100315
Particle (28):: Fit: 5523.4	PB: 5523.4	LB: 5525.46	GB: 5529.54	Conf: 0.469121	Pts: 65708
Particle (30):: Fit: 5520.9	PB: 5520.9	LB: 5525.46	GB: 5529.54	Conf: 0.961512	Pts: 150409
Particle (13):: Fit: 5523.29	PB: 5523.29	LB: 5526.85	GB: 5529.54	Conf: 0.198514	Pts: 60513
Particle (45):: Fit: 5522.78	PB: 5522.78	LB: 5527.35	GB: 5529.54	Conf: 0.643828	Pts: 55508
Particle (26):: Fit: 5521.56	PB: 5521.56	LB: 5525.46	GB: 5529.54	Conf: 0.845208	Pts: 85704
Particle (15):: Fit: 5520.28	PB: 5520.28	LB: 5527.71	GB: 5529.54	Conf: 0.213306	Pts: 55604
Particle (11):: Fit: 5522.4	PB: 5522.4	LB: 5526.68	GB: 5529.54	Conf: 0.555832	Pts: 135201
Particle (25):: Fit: 5519.86	PB: 5519.86	LB: 5525.46	GB: 5529.54	Conf: 0.63822	Pts: 95496
Particle (36):: Fit: 5523.52	PB: 5523.52	LB: 5529.54	GB: 5529.54	Conf: 0.402494	Pts: 55388
